28.8271102905,48.3928833008,2016-07-01 13:24:20.639923
28.4847869873,47.1843032837,2016-07-01 13:57:41.567404
28.579875946,44.5706596375,2016-07-01 14:31:02.215409
28.2755889893,44.1591491699,2016-07-01 15:04:23.322227
28.7700576782,45.4455795288,2016-07-01 15:37:44.243979
28.7320213318,46.7134780884,2016-07-01 16:11:04.975219
28.8841648102,47.0471343994,2016-07-01 16:44:26.945375
28.9031829834,46.5985527039,2016-07-01 17:17:47.818374
28.8841648102,47.4141578674,2016-07-01 17:51:08.675435
28.865146637,44.756023407,2016-07-01 18:24:29.641257
28.5988960266,41.7827682495,2016-07-01 18:57:50.550777
28.5608596802,41.790184021,2016-07-01 19:31:11.466557
28.4467506409,41.1636505127,2016-07-01 20:04:32.382902
28.7700576782,42.5983734131,2016-07-01 20:37:53.185357
28.7510375977,43.7772979736,2016-07-01 21:11:13.959733
28.8080921173,44.6299743652,2016-07-01 21:44:34.818272
28.8461284637,44.841293335,2016-07-01 22:17:56.630096
28.9412193298,45.4604110718,2016-07-01 22:51:17.575399
28.9221992493,45.2009010315,2016-07-01 23:24:39.415381
29.1313972473,45.7718238831,2016-07-01 23:58:00.227316
28.8841648102,45.9201164246,2016-07-02 00:31:21.057841
29.0553264618,46.3056755066,2016-07-02 01:04:41.945728
29.1504173279,46.2648925781,2016-07-02 01:38:02.845717
28.9602355957,45.8941650391,2016-07-02 02:11:23.609278
28.9602355957,46.5466499329,2016-07-02 02:44:44.673785
28.9221992493,46.0276260376,2016-07-02 03:18:05.505930
-64.8935089111,27.3502502441,2016-07-02 03:51:26.333530
28.865146637,46.4317245483,2016-07-02 04:24:47.317670
28.9602355957,46.8543548584,2016-07-02 04:58:08.245403
29.0172901154,46.3946533203,2016-07-02 05:31:29.045347
28.8461284637,47.0990371704,2016-07-02 06:04:49.818324
28.9602355957,46.7765045166,2016-07-02 06:38:10.820976
29.2455062866,45.7755317688,2016-07-02 07:11:31.607594
29.2455062866,46.6319198608,2016-07-02 07:44:52.707622
-56.9059486389,27.2761039734,2016-07-02 08:18:13.529741
-61.9457130432,27.3354225159,2016-07-02 08:51:35.463522
-62.7634849548,27.3576660156,2016-07-02 09:24:56.388696
-65.7112731934,27.3539581299,2016-07-02 09:58:17.133488
-65.1977844238,27.2946414948,2016-07-02 10:31:38.023579
28.5038051605,47.9962043762,2016-07-02 11:04:58.855367
29.1313972473,46.3575782776,2016-07-02 11:38:19.605382
29.1313972473,46.3575782776,2016-07-02 12:11:40.482403
29.397649765,46.3279190063,2016-07-02 12:45:01.514191
28.9031829834,45.419631958,2016-07-02 13:18:24.487162
